TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SEASON
1611661325,Indiana Fever,34,6,28,0.176,1380.0,981,2414,0.406,192,591,0.325,443,547,0.81,304,819,1123,544,412.0,218,92,134,634,581,2597,-316.0,1,12,12,12,1,12,2,12,10,9,9,8,10,4,5,10,9,12,3,10,12,8,9,8,12,12,2018
1611661319,Las Vegas Aces,33,14,19,0.424,1325.0,1032,2334,0.442,125,361,0.346,597,774,0.771,310,906,1216,668,422.0,208,128,172,584,662,2786,-85.0,11,9,8,9,11,5,6,8,12,12,7,2,2,9,4,2,4,4,4,11,6,12,4,4,7,9,2018
1611661320,Los Angeles Sparks,34,19,15,0.559,1365.0,1026,2268,0.452,204,588,0.347,427,527,0.81,245,819,1064,623,411.0,270,96,91,558,567,2683,65.0,1,6,6,6,5,7,10,5,8,10,6,11,12,3,11,10,12,8,2,1,10,1,1,11,10,6,2018
1611661324,Minnesota Lynx,34,18,16,0.529,1360.0,1032,2290,0.451,183,529,0.346,437,561,0.779,304,895,1199,666,483.0,235,100,119,563,590,2684,23.0,1,7,7,7,6,5,9,6,11,11,8,9,9,8,5,3,6,5,10,6,9,5,3,7,9,8,2018
1611661313,New York Liberty,34,7,27,0.206,1370.0,1001,2315,0.432,226,713,0.317,413,541,0.763,294,867,1161,662,499.0,224,93,119,703,577,2641,-243.0,1,11,11,11,3,11,8,10,7,5,11,12,11,10,7,7,7,7,11,9,11,5,12,10,11,11,2018
1611661317,Phoenix Mercury,34,20,14,0.588,1360.0,1016,2221,0.457,288,799,0.36,596,702,0.849,245,864,1109,700,462.0,198,160,106,641,706,2916,86.0,1,5,5,5,6,8,12,3,2,2,4,3,4,2,11,8,10,3,8,12,2,3,10,1,4,4,2018
1611661328,Seattle Storm,34,26,8,0.765,1370.0,1093,2335,0.468,307,816,0.376,473,586,0.807,284,920,1204,721,456.0,266,149,110,559,553,2966,257.0,1,1,1,1,3,2,5,1,1,1,1,7,6,5,8,1,5,1,5,2,4,4,2,12,2,1,2018
1611661322,Washington Mystics,33,21,12,0.636,1320.0,1006,2244,0.448,277,773,0.358,500,583,0.858,284,792,1076,587,401.0,236,127,93,606,579,2789,104.0,11,3,3,3,12,10,11,7,3,3,5,5,7,1,8,12,11,11,1,5,7,2,5,9,6,3,2018
1611661330,Atlanta Dream,34,8,26,0.235,1365.0,872,2352,0.371,217,748,0.29,460,612,0.752,336,892,1228,533,491.0,224,184,170,598,633,2421,-260.0,1,12,12,12,3,12,7,12,8,2,12,6,4,11,3,3,4,11,6,10,1,11,8,3,12,12,2019
1611661329,Chicago Sky,34,20,14,0.588,1365.0,1066,2380,0.448,247,735,0.336,497,607,0.819,279,958,1237,733,519.0,230,152,141,601,602,2876,44.0,1,5,5,5,3,2,4,3,3,3,7,3,5,4,11,2,3,2,9,9,4,6,9,4,2,6,2019
1611661323,Connecticut Sun,34,23,11,0.676,1365.0,1026,2423,0.423,254,713,0.356,441,627,0.703,370,880,1250,655,481.0,303,133,144,593,594,2747,98.0,1,2,2,2,3,5,1,7,2,5,3,9,2,12,1,5,2,6,4,2,6,7,6,6,4,3,2019
1611661321,Dallas Wings,34,10,24,0.294,1360.0,880,2265,0.389,216,662,0.326,458,565,0.811,356,797,1153,518,496.0,248,129,134,659,546,2434,-197.0,1,10,10,10,9,11,10,11,9,9,10,7,8,5,2,11,9,12,8,6,9,5,11,11,11,10,2019
1611661325,Indiana Fever,34,13,21,0.382,1370.0,985,2333,0.422,197,569,0.346,471,593,0.794,305,889,1194,589,473.0,213,126,122,593,598,2638,-92.0,1,9,9,9,1,7,8,8,10,11,4,5,6,6,8,4,5,10,3,11,11,3,6,5,7,9,2019
1611661319,Las Vegas Aces,34,21,13,0.618,1370.0,1020,2389,0.427,187,509,0.367,568,731,0.777,312,1007,1319,711,495.0,240,154,201,574,654,2795,116.0,1,4,4,4,1,6,2,5,12,12,1,1,1,10,4,1,1,3,7,7,3,12,5,2,3,2,2019
1611661320,Los Angeles Sparks,34,22,12,0.647,1365.0,1031,2388,0.432,242,710,0.341,418,499,0.838,294,870,1164,634,488.0,278,129,154,615,563,2722,96.0,1,3,3,3,3,3,3,4,4,6,5,10,12,3,9,7,7,7,5,4,9,10,10,10,5,4,2019
1611661324,Minnesota Lynx,34,18,16,0.529,1360.0,1029,2280,0.451,197,594,0.332,410,525,0.781,306,849,1155,689,552.0,287,132,144,562,581,2665,84.0,1,6,6,6,9,4,9,2,10,10,9,11,10,9,7,9,8,4,12,3,7,7,3,8,6,5,2019
1611661313,New York Liberty,34,10,24,0.294,1360.0,977,2358,0.414,222,665,0.334,456,579,0.788,308,867,1175,667,524.0,231,125,148,712,576,2632,-249.0,1,10,10,10,9,8,6,10,7,8,8,8,7,8,6,8,6,5,10,8,12,9,12,9,8,11,2019
1611661317,Phoenix Mercury,34,15,19,0.441,1365.0,925,2184,0.424,223,686,0.325,528,624,0.846,226,878,1104,608,448.0,202,150,117,568,658,2601,-38.0,1,8,8,8,3,10,12,6,6,7,11,2,3,2,12,6,11,8,2,12,5,2,4,1,9,8,2019
1611661328,Seattle Storm,34,18,16,0.529,1360.0,946,2251,0.42,241,717,0.336,410,518,0.792,309,779,1088,601,534.0,323,132,129,529,545,2543,-10.0,1,6,6,6,9,9,11,9,5,4,6,11,11,7,5,12,12,9,11,1,7,4,2,12,10,7,2019
1611661322,Washington Mystics,34,26,8,0.765,1365.0,1115,2375,0.469,316,864,0.366,489,559,0.875,285,848,1133,746,401.0,260,158,100,528,583,3035,408.0,1,1,1,1,3,1,5,1,1,1,2,4,9,1,10,10,10,1,1,5,2,1,1,7,1,1,2019
1611661330,Atlanta Dream,22,7,15,0.318,885.0,691,1563,0.442,130,371,0.35,269,355,0.758,199,568,767,371,327.0,151,73,84,408,368,1781,-147.0,1,10,10,10,3,5,1,7,10,11,6,11,10,11,3,6,4,10,7,9,5,9,8,9,9,10,2020
1611661329,Chicago Sky,22,12,10,0.545,880.0,737,1500,0.491,167,476,0.351,267,327,0.817,161,578,739,480,344.0,164,89,72,396,359,1908,58.0,1,6,6,6,7,1,6,1,6,5,5,12,12,7,10,5,9,2,10,8,3,5,6,12,3,5,2020
1611661323,Connecticut Sun,22,10,12,0.455,885.0,653,1530,0.427,130,417,0.312,332,440,0.755,220,561,781,403,309.0,202,69,81,413,399,1768,10.0,1,7,7,7,3,8,3,10,10,9,11,7,3,12,1,7,3,9,5,2,8,8,9,6,10,7,2020
1611661321,Dallas Wings,22,8,14,0.364,890.0,648,1562,0.415,196,607,0.323,343,421,0.815,198,522,720,344,272.0,180,70,74,433,387,1835,-78.0,1,9,9,9,1,10,2,11,1,1,10,4,5,9,4,12,10,11,1,5,6,6,11,7,7,9,2020
1611661325,Indiana Fever,22,6,16,0.273,880.0,648,1467,0.442,152,440,0.345,349,426,0.819,197,544,741,422,349.0,112,70,77,390,409,1797,-173.0,1,11,11,11,7,10,11,8,9,8,7,3,4,4,5,9,8,8,11,12,6,7,5,3,8,11,2020
1611661319,Las Vegas Aces,22,18,4,0.818,880.0,720,1512,0.476,93,254,0.366,419,514,0.815,179,644,823,457,276.0,172,66,104,331,454,1952,189.0,1,1,1,1,7,2,4,3,12,12,4,1,1,8,6,1,1,3,2,7,9,11,1,1,1,2,2020
1611661320,Los Angeles Sparks,22,15,7,0.682,885.0,708,1473,0.481,159,399,0.398,293,370,0.792,140,551,691,440,317.0,197,66,51,403,402,1868,101.0,1,3,3,3,3,3,10,2,8,10,1,9,9,10,12,8,12,5,6,3,9,1,7,4,5,3,2020
1611661324,Minnesota Lynx,22,14,8,0.636,880.0,673,1475,0.456,182,473,0.385,329,402,0.818,218,538,756,435,327.0,185,66,85,372,386,1857,84.0,1,4,4,4,7,6,8,5,5,6,3,8,8,5,2,10,6,6,7,4,9,10,3,8,6,4,2020
1611661313,New York Liberty,22,2,20,0.091,880.0,540,1451,0.372,167,602,0.277,334,406,0.823,175,612,787,327,392.0,139,94,104,420,401,1581,-308.0,1,12,12,12,7,12,12,12,6,2,12,6,7,3,7,2,2,12,12,11,2,11,10,5,12,12,2020
1611661317,Phoenix Mercury,22,13,9,0.591,885.0,664,1475,0.45,185,540,0.343,382,463,0.825,165,582,747,448,334.0,149,123,67,434,442,1895,44.0,1,5,5,5,3,7,8,6,2,3,8,2,2,1,9,4,7,4,9,10,1,4,12,2,4,6,2020
1611661328,Seattle Storm,22,18,4,0.818,880.0,701,1491,0.47,185,470,0.394,339,415,0.817,167,590,757,482,308.0,221,89,63,364,362,1926,254.0,1,1,1,1,7,4,7,4,2,7,2,5,6,6,8,3,5,1,4,1,3,3,2,11,2,1,2020
1611661322,Washington Mystics,22,9,13,0.409,890.0,652,1507,0.433,183,536,0.341,273,331,0.825,161,532,693,434,301.0,173,49,62,373,368,1760,-34.0,1,8,8,8,1,9,5,9,4,4,9,10,11,2,10,11,11,7,3,6,12,2,4,9,11,8,2020
1611661330,Atlanta Dream,32,8,24,0.25,1290.0,980,2352,0.417,196,632,0.31,362,503,0.72,311,782,1093,558,382.0,285,149,126,588,521,2518,-180.0,1,11,11,11,4,5,1,9,10,9,11,12,10,12,2,11,9,9,2,1,2,5,9,11,9,10,2021
1611661329,Chicago Sky,32,16,16,0.5,1300.0,986,2236,0.441,233,679,0.343,459,543,0.845,265,854,1119,697,465.0,224,145,158,609,532,2664,42.0,1,6,6,6,2,3,4,6,6,6,7,5,7,1,5,7,6,1,8,5,4,11,11,10,3,6,2021
1611661323,Connecticut Sun,32,26,6,0.813,1290.0,933,2100,0.444,223,625,0.357,462,566,0.816,311,860,1171,575,484.0,251,115,148,570,576,2551,314.0,1,1,1,1,4,8,12,5,7,10,4,4,3,6,2,6,2,8,11,3,11,10,7,4,8,1,2021
1611661321,Dallas Wings,32,14,18,0.438,1290.0,949,2262,0.42,262,740,0.354,436,526,0.829,320,836,1156,557,443.0,219,124,165,589,504,2596,-17.0,1,7,7,7,4,6,2,8,4,3,5,8,9,4,1,8,4,10,6,7,8,12,10,12,6,7,2021
1611661325,Indiana Fever,32,6,26,0.188,1280.0,909,2183,0.416,157,552,0.284,435,544,0.8,307,792,1099,534,480.0,200,121,138,568,576,2410,-314.0,1,12,12,12,12,9,7,10,12,11,12,9,6,9,4,10,8,11,10,10,10,9,6,4,11,12,2021
1611661319,Las Vegas Aces,32,24,8,0.75,1295.0,1060,2248,0.472,162,432,0.375,574,701,0.819,236,1001,1237,668,376.0,216,147,119,455,603,2856,290.0,1,2,2,2,3,1,3,1,11,12,2,1,1,5,8,1,1,3,1,9,3,4,1,1,1,2,2021
1611661320,Los Angeles Sparks,32,12,20,0.375,1290.0,865,2107,0.411,216,645,0.335,382,499,0.766,194,741,935,494,445.0,266,135,128,618,591,2328,-139.0,1,8,8,8,4,12,10,11,8,7,9,10,11,11,12,12,12,12,7,2,5,6,12,2,12,9,2021
1611661324,Minnesota Lynx,32,22,10,0.688,1290.0,982,2146,0.458,216,635,0.34,467,558,0.837,233,885,1118,653,467.0,217,131,134,561,559,2647,128.0,1,3,3,3,4,4,8,2,8,8,8,3,4,3,9,4,7,4,9,8,7,7,5,6,4,4,2021
1611661313,New York Liberty,32,12,20,0.375,1285.0,904,2115,0.427,321,887,0.362,382,470,0.813,199,868,1067,615,542.0,195,122,135,572,549,2511,-225.0,1,8,8,8,10,11,9,7,1,1,3,10,12,7,11,5,10,6,12,11,9,8,8,8,10,11,2021
1611661317,Phoenix Mercury,32,19,13,0.594,1290.0,945,2102,0.45,241,697,0.346,495,620,0.798,255,903,1158,631,439.0,152,167,109,521,583,2626,82.0,1,5,5,5,4,7,11,4,5,5,6,2,2,10,7,3,3,5,5,12,1,1,3,3,5,5,2021
1611661328,Seattle Storm,32,21,11,0.656,1305.0,992,2203,0.45,275,725,0.379,455,542,0.839,229,909,1138,682,413.0,244,135,116,497,548,2714,142.0,1,4,4,4,1,2,6,3,3,4,1,6,8,2,10,2,5,2,4,4,5,3,2,9,2,3,2021
1611661322,Washington Mystics,32,12,20,0.375,1285.0,908,2215,0.41,288,878,0.328,449,556,0.808,260,805,1065,596,412.0,222,99,114,551,557,2553,-123.0,1,8,8,8,10,10,5,12,2,2,10,7,5,8,6,9,11,7,3,6,12,2,4,7,7,8,2021
1611661330,Atlanta Dream,36,14,22,0.389,1450.0,1035,2463,0.42,271,771,0.351,485,624,0.777,311,966,1277,632,581.0,280,112,169,702,644,2826,-108.0,1,9,9,9,5,10,5,11,7,7,4,10,9,10,5,7,3,12,11,4,10,12,10,6,11,9,2022
1611661329,Chicago Sky,36,26,10,0.722,1455.0,1176,2443,0.481,260,754,0.345,493,599,0.823,260,994,1254,874,531.0,261,155,123,584,595,3105,180.0,1,1,1,1,1,1,7,1,8,8,7,9,10,3,8,3,6,1,7,8,2,5,4,10,2,3,2022
1611661323,Connecticut Sun,36,25,11,0.694,1450.0,1147,2484,0.462,230,649,0.354,564,715,0.789,367,969,1336,758,562.0,318,97,132,615,680,3088,289.0,1,3,3,3,5,3,3,2,11,11,3,3,2,6,1,5,1,3,10,1,12,7,6,1,3,1,2022
1611661321,Dallas Wings,36,18,18,0.5,1445.0,1068,2456,0.435,279,813,0.343,571,747,0.764,344,873,1217,676,489.0,256,134,153,676,670,2986,7.0,1,6,6,6,9,7,6,8,5,5,8,2,1,11,3,10,8,10,3,10,7,11,9,2,4,6,2022
1611661325,Indiana Fever,36,5,31,0.139,1450.0,1021,2498,0.409,245,724,0.338,520,697,0.746,352,845,1197,649,593.0,258,129,152,719,648,2807,-399.0,1,12,12,12,5,12,2,12,10,9,9,6,5,12,2,11,10,11,12,9,9,10,12,5,12,12,2022
1611661319,Las Vegas Aces,36,26,10,0.722,1445.0,1163,2529,0.46,343,951,0.361,587,713,0.823,249,1023,1272,748,420.0,276,140,148,569,642,3256,229.0,1,1,1,1,9,2,1,3,2,3,2,1,3,2,11,1,4,4,1,5,6,9,2,8,1,2,2022
1611661320,Los Angeles Sparks,36,13,23,0.361,1445.0,1074,2409,0.446,195,609,0.32,517,658,0.786,250,844,1094,680,529.0,308,142,122,657,665,2860,-256.0,1,11,11,11,9,6,9,5,12,12,12,7,7,7,10,12,12,9,6,2,5,4,8,3,10,11,2022
1611661324,Minnesota Lynx,36,14,22,0.389,1450.0,1087,2414,0.45,246,707,0.348,548,699,0.784,323,1007,1330,743,559.0,220,102,142,610,643,2968,-53.0,1,9,9,9,5,5,8,4,9,10,6,4,4,8,4,2,2,6,9,11,11,8,5,7,6,7,2022
1611661313,New York Liberty,36,16,20,0.444,1455.0,1036,2402,0.431,349,995,0.351,445,541,0.823,251,981,1232,745,558.0,219,148,115,656,580,2866,-86.0,1,7,7,7,1,9,11,9,1,1,5,12,12,4,9,4,7,5,8,12,4,3,7,11,9,8,2022
1611661317,Phoenix Mercury,36,15,21,0.417,1455.0,1028,2395,0.429,316,961,0.329,548,671,0.817,246,876,1122,693,513.0,267,163,114,714,661,2920,-108.0,1,8,8,8,1,11,12,10,4,2,11,4,6,5,12,9,11,8,5,7,1,2,11,4,7,9,2022
1611661328,Seattle Storm,36,22,14,0.611,1445.0,1095,2478,0.442,333,922,0.361,447,542,0.825,280,928,1208,813,483.0,299,150,105,560,578,2970,148.0,1,4,4,4,9,4,4,6,3,4,1,11,11,1,7,8,9,2,2,3,3,1,1,12,5,5,2022
1611661322,Washington Mystics,36,22,14,0.611,1455.0,1055,2403,0.439,274,811,0.338,504,643,0.784,289,968,1257,729,494.0,274,133,130,572,628,2888,157.0,1,4,4,4,1,8,10,7,6,6,10,8,8,9,6,6,5,7,4,6,8,6,3,9,8,4,2022
1611661330,Atlanta Dream,40,19,21,0.475,1610.0,1176,2748,0.428,257,766,0.336,692,878,0.788,321,1123,1444,743,582.0,251,185,174,772,791,3301,-59.0,1,5,5,5,4,7,5,10,12,12,8,1,1,8,7,3,3,10,9,11,2,10,11,1,5,6,2023
1611661329,Chicago Sky,40,18,22,0.45,1610.0,1229,2783,0.442,330,888,0.372,481,640,0.752,343,990,1333,818,573.0,267,181,144,691,637,3269,-65.0,1,8,8,8,4,4,3,7,4,5,3,12,12,12,4,11,9,4,8,7,3,4,5,12,6,7,2023
1611661323,Connecticut Sun,40,27,13,0.675,1615.0,1206,2710,0.445,287,798,0.36,608,794,0.766,322,1022,1344,826,548.0,323,152,185,736,773,3307,148.0,1,3,3,3,1,6,8,3,6,9,4,5,3,11,6,8,8,3,3,2,8,11,7,2,4,3,2023
1611661321,Dallas Wings,40,22,18,0.55,1605.0,1295,2926,0.443,270,853,0.317,654,811,0.806,471,1076,1547,813,550.0,303,171,147,754,725,3514,118.0,1,4,4,4,7,2,1,5,8,6,12,2,2,5,1,4,1,5,4,5,6,5,10,4,3,4,2023
1611661325,Indiana Fever,40,13,27,0.325,1615.0,1207,2730,0.442,269,791,0.34,557,711,0.783,357,1004,1361,720,595.0,260,119,169,787,710,3240,-162.0,1,10,10,10,1,5,6,6,10,10,6,9,9,10,2,9,7,11,10,9,10,8,12,7,7,9,2023
1611661319,Las Vegas Aces,40,34,6,0.85,1600.0,1344,2767,0.486,371,996,0.372,654,779,0.84,246,1147,1393,868,470.0,321,191,115,638,695,3713,502.0,1,1,1,1,12,1,4,1,2,2,2,2,4,1,12,2,5,2,1,3,1,1,1,9,1,1,2023
1611661320,Los Angeles Sparks,40,17,23,0.425,1605.0,1136,2672,0.425,260,780,0.333,624,762,0.819,266,993,1259,760,551.0,339,114,195,676,732,3156,-65.0,1,9,9,9,7,10,11,11,11,11,9,4,5,4,9,10,11,9,5,1,11,12,4,3,10,7,2023
1611661324,Minnesota Lynx,40,19,21,0.475,1610.0,1174,2701,0.435,270,832,0.325,588,735,0.8,318,1052,1370,777,569.0,257,105,170,675,715,3206,-193.0,1,5,5,5,4,8,9,8,8,7,11,7,7,7,8,6,6,6,7,10,12,9,3,6,9,10,2023
1611661313,New York Liberty,40,32,8,0.8,1615.0,1286,2797,0.46,444,1187,0.374,553,667,0.829,347,1168,1515,965,568.0,266,178,139,640,687,3569,347.0,1,2,2,2,1,3,2,2,1,1,1,10,10,2,3,1,2,1,6,8,4,3,2,11,2,2,2023
1611661317,Phoenix Mercury,40,9,31,0.225,1605.0,1136,2558,0.444,271,827,0.328,521,649,0.803,264,971,1235,763,644.0,227,170,157,753,695,3064,-332.0,1,12,12,12,7,10,12,4,7,8,10,11,11,6,10,12,12,8,12,12,7,6,9,9,12,12,2023
1611661328,Seattle Storm,40,11,29,0.275,1605.0,1114,2718,0.41,340,968,0.351,585,744,0.786,329,1067,1396,706,616.0,279,178,162,717,703,3153,-225.0,1,11,11,11,7,12,7,12,3,3,5,8,6,9,5,5,4,12,11,6,4,7,6,8,11,11,2023
1611661322,Washington Mystics,40,19,21,0.475,1605.0,1156,2699,0.428,310,923,0.336,599,728,0.823,263,1028,1291,768,529.0,309,130,117,743,719,3221,-14.0,1,5,5,5,7,9,10,9,5,4,7,6,8,3,11,7,10,7,2,4,9,2,8,5,8,5,2023
1611661330,Atlanta Dream,40,15,25,0.375,1615.0,1112,2723,0.408,239,775,0.308,617,799,0.772,369,1075,1444,735,551.0,288,148,164,674,702,3080,-110.0,1,8,8,8,1,12,7,12,10,9,11,2,2,8,3,3,3,12,4,7,9,7,6,4,12,7,2024
1611661329,Chicago Sky,40,13,27,0.325,1600.0,1188,2813,0.422,193,597,0.323,527,710,0.742,434,1030,1464,759,571.0,280,151,231,761,681,3096,-205.0,1,10,10,10,11,7,3,11,12,12,9,10,8,12,1,7,1,11,8,10,8,12,12,8,11,10,2024
1611661323,Connecticut Sun,40,28,12,0.7,1610.0,1170,2637,0.444,235,719,0.327,629,835,0.753,334,1004,1338,796,533.0,326,146,183,645,725,3204,260.0,1,3,3,3,4,8,12,6,11,11,6,1,1,11,6,10,9,8,3,3,10,9,2,2,8,2,2024
1611661321,Dallas Wings,40,9,31,0.225,1615.0,1266,2841,0.446,250,767,0.326,586,746,0.786,419,971,1390,817,626.0,285,158,182,739,699,3368,-317.0,1,11,11,11,1,1,2,5,8,10,8,7,4,6,2,12,5,6,10,8,7,8,11,5,4,12,2024
1611661325,Indiana Fever,40,20,20,0.5,1605.0,1250,2741,0.456,368,1034,0.356,531,685,0.775,331,1071,1402,816,612.0,235,173,151,726,686,3399,-107.0,1,6,6,6,8,2,5,1,5,5,3,9,10,7,7,5,4,7,9,12,5,6,9,7,3,6,2024
1611661319,Las Vegas Aces,40,27,13,0.675,1605.0,1236,2725,0.454,376,1058,0.355,607,733,0.828,223,1141,1364,820,466.0,282,198,143,661,687,3455,219.0,1,4,4,4,8,4,6,2,4,3,4,3,6,2,12,1,8,5,1,9,2,4,5,6,1,4,2024
1611661320,Los Angeles Sparks,40,8,32,0.2,1605.0,1124,2655,0.423,289,902,0.32,599,783,0.765,294,1013,1307,787,639.0,292,129,204,715,721,3136,-289.0,1,12,12,12,8,11,10,10,7,7,10,5,3,10,9,9,10,10,11,5,12,11,8,3,10,11,2024
1611661324,Minnesota Lynx,40,30,10,0.75,1615.0,1205,2692,0.448,380,1000,0.38,489,619,0.79,297,1073,1370,921,570.0,343,168,146,654,626,3279,255.0,1,2,2,2,1,6,8,4,3,6,1,11,11,5,8,4,7,1,7,2,6,5,3,12,6,3,2024
1611661313,New York Liberty,40,32,8,0.8,1600.0,1230,2747,0.448,405,1160,0.349,559,687,0.814,338,1125,1463,911,553.0,316,179,127,615,674,3424,366.0,1,1,1,1,11,5,4,3,1,1,5,8,9,3,5,2,2,2,5,4,4,1,1,10,2,1,2024
1611661317,Phoenix Mercury,40,19,21,0.475,1610.0,1164,2652,0.439,341,1045,0.326,589,737,0.799,269,1024,1293,794,564.0,264,189,133,675,679,3258,-132.0,1,7,7,7,4,9,11,7,6,4,7,6,5,4,11,8,11,9,6,11,3,2,7,9,7,9,2024
1611661328,Seattle Storm,40,25,15,0.625,1610.0,1242,2852,0.435,242,840,0.288,603,718,0.84,346,1040,1386,826,523.0,372,206,183,660,656,3329,179.0,1,5,5,5,4,3,1,8,9,8,12,4,7,1,4,6,6,4,2,1,1,9,4,11,5,5,2024
1611661322,Washington Mystics,40,14,26,0.35,1610.0,1161,2681,0.433,389,1064,0.366,461,601,0.767,283,991,1274,863,642.0,291,137,135,737,727,3172,-119.0,1,9,9,9,4,10,9,9,2,2,2,12,12,9,10,11,12,3,12,6,11,3,10,1,9,8,2024
